-0.493672485037111,0.514185704698636
-0.491794578045217,0.513159460291678
-0.489923995978412,0.51213592762561
-0.488060255512403,0.511115194447345
-0.48620052747035,0.510096432647573
-0.484374766583523,0.509081808388611
-0.482556831240171,0.508070282000109
-0.48080352173219,0.507068511853329
-0.478973428223807,0.506061322904209
-0.477176378462514,0.505058069680514
-0.475384730591905,0.504057077885359
-0.473625943919464,0.503059829528122
-0.471823240542738,0.502063492341114
-0.470027275991181,0.50106985695033
-0.468238172283358,0.500078956953668
-0.466458772841492,0.49908891938404
-0.464682635153514,0.498103307739136
-0.46291384019313,0.497120351189442
-0.461151088636088,0.496139676118008
-0.459395239850144,0.495162099627865
-0.457645589609086,0.494187046522082
-0.45590279921577,0.493214717567977
-0.454188633329173,0.492244996801547
-0.452458459968288,0.491277826331586
-0.450735434670544,0.49031339733654
-0.449018461938352,0.489351521118039
-0.447307645177705,0.488392218660863
-0.445604081861614,0.487435643693273
-0.443910050540211,0.486480819203642
-0.44231934850148,0.485532749012068
-0.440658540602826,0.484584392634377
-0.439029876190741,0.483639581383815
-0.437426228284866,0.482702299159624
-0.435809634982538,0.481762688800729
-0.434148646343676,0.480823887111055
-0.432541528470675,0.479889060300899
-0.430895593989821,0.478954507515169
-0.429253752438186,0.478024118562635
-0.427690694321056,0.477097391272252
-0.426084508983484,0.476171859626064
-0.424533553581518,0.475250438512448
-0.422914659558287,0.474329166431644
-0.421350454392133,0.473411774793916
-0.419795633601458,0.472497560990192
-0.418269586478335,0.471586126457661
-0.416723096820404,0.470676150717961
-0.415209080682909,0.46976789564618
-0.413701545353988,0.468864179968052
-0.412172753767487,0.46796153981467
-0.410626607597281,0.467060995904171
